,gender,past_3yrs_pur,wealth_segment,deceased_indicator,owns_car,tenure,state,property_valuation,product_class,list_price,age,Cluster_lbl
12495,Male,35,Mass Customer,N,No,9.0,NSW,7,medium,1469.44,43.0,1
12496,Male,35,Mass Customer,N,No,9.0,NSW,7,medium,742.54,43.0,1
12497,Female,20,Mass Customer,N,No,12.0,QLD,8,medium,1311.44,66.0,0
12498,Female,20,Mass Customer,N,No,12.0,QLD,8,medium,569.56,66.0,0
12499,Female,20,Mass Customer,N,No,12.0,QLD,8,medium,235.63,66.0,0
12500,Female,20,Mass Customer,N,No,12.0,QLD,8,medium,1415.01,66.0,0
12513,Male,99,Mass Customer,N,Yes,8.0,NSW,11,low,71.16,46.0,1
12514,Male,99,Mass Customer,N,Yes,8.0,NSW,11,high,227.88,46.0,1
12515,Male,99,Mass Customer,N,Yes,8.0,NSW,11,medium,1151.96,46.0,1
12516,Male,99,Mass Customer,N,Yes,8.0,NSW,11,medium,586.45,46.0,1
12517,Male,99,Mass Customer,N,Yes,8.0,NSW,11,medium,1635.3,46.0,1
12518,Male,99,Mass Customer,N,Yes,8.0,NSW,11,low,642.31,46.0,1
12519,Male,99,Mass Customer,N,Yes,8.0,NSW,11,medium,1415.01,46.0,1
12520,Male,99,Mass Customer,N,Yes,8.0,NSW,11,medium,544.05,46.0,1
12521,Male,47,High Net Worth,N,Yes,16.0,QLD,7,medium,1812.75,53.0,1
12522,Male,47,High Net Worth,N,Yes,16.0,QLD,7,low,958.74,53.0,0
12523,Male,47,High Net Worth,N,Yes,16.0,QLD,7,high,1148.64,53.0,0
12524,Male,47,High Net Worth,N,Yes,16.0,QLD,7,medium,1065.03,53.0,1
12525,Male,47,High Net Worth,N,Yes,16.0,QLD,7,medium,1812.75,53.0,1
12526,Male,47,High Net Worth,N,Yes,16.0,QLD,7,high,1977.36,53.0,0
12527,Male,47,High Net Worth,N,Yes,16.0,QLD,7,medium,1403.5,53.0,1
12528,Male,47,High Net Worth,N,Yes,16.0,QLD,7,medium,543.39,53.0,1
12529,Female,61,Mass Customer,N,Yes,7.0,QLD,4,medium,1765.3,48.0,1
12530,Female,61,Mass Customer,N,Yes,7.0,QLD,4,medium,1775.81,48.0,1
12531,Female,61,Mass Customer,N,Yes,7.0,QLD,4,medium,1635.3,48.0,1
12532,Female,61,Mass Customer,N,Yes,7.0,QLD,4,medium,416.98,48.0,1
12533,Female,61,Mass Customer,N,Yes,7.0,QLD,4,low,1073.07,48.0,0
12534,Female,61,Mass Customer,N,Yes,7.0,QLD,4,medium,1703.52,48.0,1
12535,Female,61,Mass Customer,N,Yes,7.0,QLD,4,high,1129.13,48.0,0
12536,Female,61,Mass Customer,N,Yes,7.0,QLD,4,medium,230.91,48.0,1
12537,Female,61,Mass Customer,N,Yes,7.0,QLD,4,high,2005.66,48.0,0
12538,Female,61,Mass Customer,N,Yes,7.0,QLD,4,high,2005.66,48.0,0
12539,Female,61,Mass Customer,N,Yes,7.0,QLD,4,low,945.04,48.0,0
12540,Female,61,Mass Customer,N,Yes,7.0,QLD,4,medium,1403.5,48.0,1
12541,Female,61,Mass Customer,N,Yes,7.0,QLD,4,medium,1765.3,48.0,1
12542,Female,61,Mass Customer,N,Yes,7.0,QLD,4,medium,1216.14,48.0,1
12543,Male,49,Mass Customer,N,No,11.0,NSW,8,low,1793.43,49.0,0
12544,Male,49,Mass Customer,N,No,11.0,NSW,8,high,1024.66,49.0,0
12545,Male,49,Mass Customer,N,No,11.0,NSW,8,medium,499.53,49.0,1
12546,Male,49,Mass Customer,N,No,11.0,NSW,8,medium,1061.56,49.0,1
12547,Male,49,Mass Customer,N,No,11.0,NSW,8,medium,202.62,49.0,1
12548,Male,49,Mass Customer,N,No,11.0,NSW,8,medium,1777.8,49.0,1
12549,Male,49,Mass Customer,N,No,11.0,NSW,8,medium,1469.44,49.0,1
12550,Male,49,Mass Customer,N,No,11.0,NSW,8,high,1024.66,49.0,0
12551,Male,49,Mass Customer,N,No,11.0,NSW,8,medium,1483.2,49.0,1
12552,Male,49,Mass Customer,N,No,11.0,NSW,8,high,1661.92,49.0,0
12553,Male,49,Mass Customer,N,No,11.0,NSW,8,medium,1469.44,49.0,1
12554,Female,40,Mass Customer,N,No,19.0,NSW,7,medium,1292.84,57.0,1
12555,Female,40,Mass Customer,N,No,19.0,NSW,7,medium,1280.28,57.0,1
12556,Female,40,Mass Customer,N,No,19.0,NSW,7,low,1057.51,57.0,0
12557,Female,40,Mass Customer,N,No,19.0,NSW,7,medium,441.49,57.0,1
12558,Female,40,Mass Customer,N,No,19.0,NSW,7,medium,1894.19,57.0,1
12559,Female,40,Mass Customer,N,No,19.0,NSW,7,high,1977.36,57.0,0
12560,Female,40,Mass Customer,N,No,19.0,NSW,7,medium,1635.3,57.0,1
12561,Female,61,High Net Worth,N,No,5.0,NSW,9,low,1172.78,57.0,0
12562,Female,61,High Net Worth,N,No,5.0,NSW,9,medium,1198.46,57.0,1
12563,Female,61,High Net Worth,N,No,5.0,NSW,9,medium,1873.97,57.0,1
12564,Female,52,Mass Customer,N,No,2.0,NSW,9,high,774.53,23.0,0
12565,Female,52,Mass Customer,N,No,2.0,NSW,9,medium,1812.75,23.0,1
12566,Female,52,Mass Customer,N,No,2.0,NSW,9,medium,1466.68,23.0,1
12567,Female,52,Mass Customer,N,No,2.0,NSW,9,high,358.39,23.0,0
12568,Female,52,Mass Customer,N,No,2.0,NSW,9,medium,1163.89,23.0,1
12569,Female,52,Mass Customer,N,No,2.0,NSW,9,medium,1636.9,23.0,1
12570,Female,52,Mass Customer,N,No,2.0,NSW,9,medium,1071.23,23.0,1
12610,Female,79,Affluent Customer,N,Yes,11.0,QLD,11,medium,1894.19,62.0,1
12611,Female,79,Affluent Customer,N,Yes,11.0,QLD,11,medium,183.86,62.0,1
12612,Female,79,Affluent Customer,N,Yes,11.0,QLD,11,medium,71.49,62.0,1
12613,Female,79,Affluent Customer,N,Yes,11.0,QLD,11,medium,478.16,62.0,1
12614,Female,79,Affluent Customer,N,Yes,11.0,QLD,11,medium,1945.43,62.0,1
12615,Female,79,Affluent Customer,N,Yes,11.0,QLD,11,medium,1769.64,62.0,1
12616,Female,79,Affluent Customer,N,Yes,11.0,QLD,11,medium,1894.19,62.0,1
12617,Female,79,Affluent Customer,N,Yes,11.0,QLD,11,high,227.88,62.0,0
12618,Female,94,Affluent Customer,N,Yes,13.0,QLD,10,medium,1873.97,33.0,1
12619,Female,94,Affluent Customer,N,Yes,13.0,QLD,10,medium,1466.68,33.0,1
12620,Female,94,Affluent Customer,N,Yes,13.0,QLD,10,high,1179.0,33.0,0
12621,Female,94,Affluent Customer,N,Yes,13.0,QLD,10,medium,1466.68,33.0,1
12622,Female,94,Affluent Customer,N,Yes,13.0,QLD,10,medium,1280.28,33.0,1
12624,Male,66,High Net Worth,N,Yes,7.0,NSW,7,high,1024.66,44.0,1
12625,Male,66,High Net Worth,N,Yes,7.0,NSW,7,medium,478.16,44.0,1
12626,Male,66,High Net Worth,N,Yes,7.0,NSW,7,medium,533.51,44.0,1
12627,Male,66,High Net Worth,N,Yes,7.0,NSW,7,low,1172.78,44.0,1
12628,Male,66,High Net Worth,N,Yes,7.0,NSW,7,medium,1216.14,44.0,1
12629,Male,32,Mass Customer,N,No,7.0,VIC,4,medium,478.16,27.0,0
12630,Male,32,Mass Customer,N,No,7.0,VIC,4,low,590.26,27.0,0
12631,Male,32,Mass Customer,N,No,7.0,VIC,4,medium,1216.14,27.0,0
12632,Male,1,Affluent Customer,N,Yes,1.0,NSW,6,low,1073.07,22.0,1
12633,Male,1,Affluent Customer,N,Yes,1.0,NSW,6,low,1057.51,22.0,1
12634,Male,1,Affluent Customer,N,Yes,1.0,NSW,6,medium,235.63,22.0,1
12636,Female,89,High Net Worth,N,Yes,13.0,NSW,4,medium,1636.9,37.0,1
12637,Female,89,High Net Worth,N,Yes,13.0,NSW,4,medium,235.63,37.0,1
12638,Female,89,High Net Worth,N,Yes,13.0,NSW,4,medium,1775.81,37.0,1
12639,Female,89,High Net Worth,N,Yes,13.0,NSW,4,low,980.37,37.0,1
12651,Female,46,Affluent Customer,N,Yes,8.0,NSW,11,low,363.01,43.0,1
12652,Female,46,Affluent Customer,N,Yes,8.0,NSW,11,high,1129.13,43.0,1
12653,Female,46,Affluent Customer,N,Yes,8.0,NSW,11,low,574.64,43.0,1
12654,Female,46,Affluent Customer,N,Yes,8.0,NSW,11,medium,1469.44,43.0,1
12655,Female,46,Affluent Customer,N,Yes,8.0,NSW,11,medium,175.89,43.0,1
12656,Female,46,Affluent Customer,N,Yes,8.0,NSW,11,medium,71.49,43.0,1
12657,Female,46,Affluent Customer,N,Yes,8.0,NSW,11,low,1793.43,43.0,1
12658,Female,46,Affluent Customer,N,Yes,8.0,NSW,11,medium,478.16,43.0,1
12659,Female,46,Affluent Customer,N,Yes,8.0,NSW,11,medium,2091.47,43.0,1
12660,Female,46,Affluent Customer,N,Yes,8.0,NSW,11,medium,360.4,43.0,1
12661,Male,13,High Net Worth,N,Yes,2.0,NSW,10,medium,2091.47,22.0,1
12662,Male,13,High Net Worth,N,Yes,2.0,NSW,10,medium,1762.96,22.0,1
12663,Male,13,High Net Worth,N,Yes,2.0,NSW,10,high,1024.66,22.0,1
12664,Male,13,High Net Worth,N,Yes,2.0,NSW,10,high,1179.0,22.0,1
12665,Male,13,High Net Worth,N,Yes,2.0,NSW,10,low,363.01,22.0,1
12666,Female,16,High Net Worth,N,No,7.0,NSW,9,low,1720.7,53.0,0
12667,Female,16,High Net Worth,N,No,7.0,NSW,9,medium,71.49,53.0,1
12668,Female,16,High Net Worth,N,No,7.0,NSW,9,medium,544.05,53.0,1
12669,Female,16,High Net Worth,N,No,7.0,NSW,9,high,358.39,53.0,0
12670,Female,16,High Net Worth,N,No,7.0,NSW,9,high,1129.13,53.0,0
12671,Female,16,High Net Worth,N,No,7.0,NSW,9,medium,1812.75,53.0,1
12672,Female,16,High Net Worth,N,No,7.0,NSW,9,medium,1227.34,53.0,1
12673,Female,16,High Net Worth,N,No,7.0,NSW,9,medium,1071.23,53.0,1
12678,Male,60,Affluent Customer,N,No,14.0,NSW,5,high,2005.66,63.0,0
12679,Male,60,Affluent Customer,N,No,14.0,NSW,5,medium,544.05,63.0,1
12680,Male,60,Affluent Customer,N,No,14.0,NSW,5,medium,544.05,63.0,1
12681,Male,60,Affluent Customer,N,No,14.0,NSW,5,medium,1061.56,63.0,1
12682,Female,93,Mass Customer,N,Yes,16.0,QLD,8,medium,1065.03,41.0,1
12683,Female,93,Mass Customer,N,Yes,16.0,QLD,8,medium,1945.43,41.0,1
12684,Female,93,Mass Customer,N,Yes,16.0,QLD,8,medium,642.7,41.0,1
12685,Female,93,Mass Customer,N,Yes,16.0,QLD,8,high,1129.13,41.0,0
12686,Female,93,Mass Customer,N,Yes,16.0,QLD,8,low,688.63,41.0,0
12687,Female,93,Mass Customer,N,Yes,16.0,QLD,8,medium,792.9,41.0,1
12694,Male,4,Affluent Customer,N,Yes,3.0,NSW,8,medium,1240.31,27.0,1
12695,Male,16,High Net Worth,N,No,5.0,VIC,5,low,363.01,35.0,0
12696,Male,16,High Net Worth,N,No,5.0,VIC,5,medium,1635.3,35.0,0
12697,Male,16,High Net Worth,N,No,5.0,VIC,5,medium,71.49,35.0,0
12698,Male,16,High Net Worth,N,No,5.0,VIC,5,low,642.31,35.0,0
12699,Male,16,High Net Worth,N,No,5.0,VIC,5,medium,742.54,35.0,0
12700,Male,16,High Net Worth,N,No,5.0,VIC,5,medium,1769.64,35.0,0
12701,Male,16,High Net Worth,N,No,5.0,VIC,5,high,227.88,35.0,0
12702,Male,16,High Net Worth,N,No,5.0,VIC,5,medium,1198.46,35.0,0
12703,Male,16,High Net Worth,N,No,5.0,VIC,5,medium,1483.2,35.0,0
12707,Female,22,Affluent Customer,N,Yes,20.0,QLD,7,medium,1636.9,46.0,1
12708,Female,22,Affluent Customer,N,Yes,20.0,QLD,7,low,1073.07,46.0,0
12709,Female,22,Affluent Customer,N,Yes,20.0,QLD,7,medium,441.49,46.0,1
12710,Female,22,Affluent Customer,N,Yes,20.0,QLD,7,high,1024.66,46.0,0
12711,Female,22,Affluent Customer,N,Yes,20.0,QLD,7,medium,544.05,46.0,1
12712,Female,22,Affluent Customer,N,Yes,20.0,QLD,7,medium,230.91,46.0,1
12725,Female,29,High Net Worth,N,Yes,10.0,NSW,7,medium,1071.23,58.0,1
12726,Female,29,High Net Worth,N,Yes,10.0,NSW,7,high,1129.13,58.0,1
12727,Female,29,High Net Worth,N,Yes,10.0,NSW,7,medium,1151.96,58.0,1
12736,Female,94,Affluent Customer,N,No,4.0,VIC,1,medium,1812.75,28.0,0
12737,Female,94,Affluent Customer,N,No,4.0,VIC,1,medium,1466.68,28.0,0
12738,Female,94,Affluent Customer,N,No,4.0,VIC,1,high,1024.66,28.0,0
12744,Male,35,Mass Customer,N,Yes,13.0,NSW,9,medium,912.52,61.0,1
12745,Male,35,Mass Customer,N,Yes,13.0,NSW,9,medium,499.53,61.0,1
12746,Male,35,Mass Customer,N,Yes,13.0,NSW,9,high,1274.93,61.0,1
12747,Male,35,Mass Customer,N,Yes,13.0,NSW,9,high,1842.92,61.0,1
12748,Male,80,Affluent Customer,N,No,7.0,QLD,5,medium,569.56,25.0,0
12749,Male,80,Affluent Customer,N,No,7.0,QLD,5,low,574.64,25.0,0
12750,Male,80,Affluent Customer,N,No,7.0,QLD,5,medium,2091.47,25.0,0
12751,Male,80,Affluent Customer,N,No,7.0,QLD,5,medium,1703.52,25.0,0
12752,Male,80,Affluent Customer,N,No,7.0,QLD,5,medium,499.53,25.0,0
12753,Male,80,Affluent Customer,N,No,7.0,QLD,5,medium,1765.3,25.0,0
12754,Male,80,Affluent Customer,N,No,7.0,QLD,5,medium,1362.99,25.0,0
12755,Male,80,Affluent Customer,N,No,7.0,QLD,5,medium,533.51,25.0,0
12769,Female,3,High Net Worth,N,Yes,4.0,NSW,6,high,495.72,22.0,1
12770,Female,3,High Net Worth,N,Yes,4.0,NSW,6,medium,1538.99,22.0,1
12771,Female,3,High Net Worth,N,Yes,4.0,NSW,6,medium,533.51,22.0,1
12772,Female,45,Affluent Customer,N,No,19.0,QLD,4,medium,2083.94,32.0,0
12773,Female,45,Affluent Customer,N,No,19.0,QLD,4,medium,1992.93,32.0,0
12774,Female,45,Affluent Customer,N,No,19.0,QLD,4,medium,1469.44,32.0,0
12783,Male,45,Affluent Customer,N,Yes,9.0,VIC,7,medium,499.53,44.0,1
12784,Male,45,Affluent Customer,N,Yes,9.0,VIC,7,medium,183.86,44.0,1
12785,Male,45,Affluent Customer,N,Yes,9.0,VIC,7,medium,1240.31,44.0,1
12786,Male,45,Affluent Customer,N,Yes,9.0,VIC,7,medium,1483.2,44.0,1
12787,Male,45,Affluent Customer,N,Yes,9.0,VIC,7,high,1661.92,44.0,0
12788,Female,12,High Net Worth,N,No,9.0,VIC,3,medium,1992.93,64.0,0
12789,Female,12,High Net Worth,N,No,9.0,VIC,3,medium,1415.01,64.0,0
12790,Female,12,High Net Worth,N,No,9.0,VIC,3,low,71.16,64.0,0
12791,Female,12,High Net Worth,N,No,9.0,VIC,3,medium,100.35,64.0,0
12792,Female,76,Affluent Customer,N,Yes,7.0,NSW,8,high,748.17,61.0,1
12793,Female,76,Affluent Customer,N,Yes,7.0,NSW,8,medium,1240.31,61.0,1
12794,Female,76,Affluent Customer,N,Yes,7.0,NSW,8,medium,586.45,61.0,1
12795,Female,76,Affluent Customer,N,Yes,7.0,NSW,8,medium,1362.99,61.0,1
12820,Male,48,Mass Customer,N,No,18.0,NSW,12,low,363.01,34.0,0
12821,Male,48,Mass Customer,N,No,18.0,NSW,12,medium,290.62,34.0,1
12823,Male,48,Mass Customer,N,No,18.0,NSW,12,low,1289.85,34.0,0
12824,Male,48,Mass Customer,N,No,18.0,NSW,12,high,774.53,34.0,0
12825,Male,48,Mass Customer,N,No,18.0,NSW,12,high,12.01,34.0,0
12826,Male,48,Mass Customer,N,No,18.0,NSW,12,medium,569.56,34.0,1
12827,Female,75,Affluent Customer,N,No,16.0,QLD,5,low,363.01,41.0,0
12828,Female,75,Affluent Customer,N,No,16.0,QLD,5,medium,1810.0,41.0,0
12829,Female,75,Affluent Customer,N,No,16.0,QLD,5,medium,1769.64,41.0,0
12830,Female,75,Affluent Customer,N,No,16.0,QLD,5,medium,1762.96,41.0,0
12831,Female,75,Affluent Customer,N,No,16.0,QLD,5,medium,912.52,41.0,0
12832,Female,75,Affluent Customer,N,No,16.0,QLD,5,medium,1216.14,41.0,0
12833,Male,0,Affluent Customer,N,Yes,13.0,NSW,5,high,2005.66,52.0,1
12834,Male,0,Affluent Customer,N,Yes,13.0,NSW,5,medium,1992.93,52.0,1
12835,Male,0,Affluent Customer,N,Yes,13.0,NSW,5,high,227.88,52.0,1
12843,Female,96,Mass Customer,N,Yes,14.0,VIC,9,medium,1945.43,42.0,1
12844,Female,96,Mass Customer,N,Yes,14.0,VIC,9,high,1179.0,42.0,0
12845,Female,96,Mass Customer,N,Yes,14.0,VIC,9,medium,1061.56,42.0,1
12846,Female,0,High Net Worth,N,Yes,8.0,NSW,1,low,945.04,60.0,1
12847,Female,0,High Net Worth,N,Yes,8.0,NSW,1,high,748.17,60.0,1
12848,Male,4,High Net Worth,N,Yes,16.0,VIC,7,medium,60.34,51.0,1
12849,Male,4,High Net Worth,N,Yes,16.0,VIC,7,medium,1240.31,51.0,1
12850,Male,4,High Net Worth,N,Yes,16.0,VIC,7,medium,742.54,51.0,1
12851,Male,4,High Net Worth,N,Yes,16.0,VIC,7,medium,1775.81,51.0,1
12852,Male,4,High Net Worth,N,Yes,16.0,VIC,7,low,363.01,51.0,0
12853,Male,4,High Net Worth,N,Yes,16.0,VIC,7,medium,533.51,51.0,1
12854,Male,4,High Net Worth,N,Yes,16.0,VIC,7,medium,1538.99,51.0,1
12855,Male,4,High Net Worth,N,Yes,16.0,VIC,7,medium,1890.39,51.0,1
12856,Male,4,High Net Worth,N,Yes,16.0,VIC,7,low,1289.85,51.0,0
12857,Male,4,High Net Worth,N,Yes,16.0,VIC,7,medium,1280.28,51.0,1
12858,Male,4,High Net Worth,N,Yes,16.0,VIC,7,medium,1403.5,51.0,1
12859,Male,4,High Net Worth,N,Yes,16.0,VIC,7,high,1842.92,51.0,0
12860,Male,45,High Net Worth,N,No,10.0,VIC,6,low,958.74,45.0,0
12861,Male,45,High Net Worth,N,No,10.0,VIC,6,low,688.63,45.0,0
12862,Male,45,High Net Worth,N,No,10.0,VIC,6,medium,1538.99,45.0,0
12863,Male,45,High Net Worth,N,No,10.0,VIC,6,high,1148.64,45.0,0
12870,Male,97,Mass Customer,N,No,5.0,NSW,10,low,980.37,48.0,0
12871,Male,97,Mass Customer,N,No,5.0,NSW,10,medium,1810.0,48.0,1
12872,Male,97,Mass Customer,N,No,5.0,NSW,10,low,642.31,48.0,0
12873,Male,97,Mass Customer,N,No,5.0,NSW,10,low,1073.07,48.0,0
12874,Male,97,Mass Customer,N,No,5.0,NSW,10,high,1458.17,48.0,0
12875,Female,11,Mass Customer,N,No,3.0,QLD,1,high,1179.0,40.0,0
12876,Female,11,Mass Customer,N,No,3.0,QLD,1,medium,1071.23,40.0,0
12877,Female,11,Mass Customer,N,No,3.0,QLD,1,low,1793.43,40.0,0
12878,Female,11,Mass Customer,N,No,3.0,QLD,1,low,688.63,40.0,0
12879,Female,11,Mass Customer,N,No,3.0,QLD,1,medium,1703.52,40.0,0
12880,Female,11,Mass Customer,N,No,3.0,QLD,1,medium,569.56,40.0,0
12881,Female,11,Mass Customer,N,No,3.0,QLD,1,high,774.53,40.0,0
12886,Female,17,High Net Worth,N,Yes,1.0,NSW,12,high,495.72,25.0,1
12887,Female,17,High Net Worth,N,Yes,1.0,NSW,12,medium,1198.46,25.0,1
12888,Female,17,High Net Worth,N,Yes,1.0,NSW,12,medium,71.49,25.0,1
12889,Female,17,High Net Worth,N,Yes,1.0,NSW,12,medium,1873.97,25.0,1
12890,Female,17,High Net Worth,N,Yes,1.0,NSW,12,medium,1469.44,25.0,1
12891,Female,17,High Net Worth,N,Yes,1.0,NSW,12,medium,1403.5,25.0,1
12892,Female,17,High Net Worth,N,Yes,1.0,NSW,12,medium,1636.9,25.0,1
12893,Female,33,Mass Customer,N,No,1.0,VIC,12,medium,1807.45,24.0,0
12894,Female,33,Mass Customer,N,No,1.0,VIC,12,high,12.01,24.0,0
12895,Female,33,Mass Customer,N,No,1.0,VIC,12,medium,441.49,24.0,0
12896,Female,33,Mass Customer,N,No,1.0,VIC,12,medium,1775.81,24.0,0
12897,Female,33,Mass Customer,N,No,1.0,VIC,12,medium,1151.96,24.0,0
12898,Female,33,Mass Customer,N,No,1.0,VIC,12,low,590.26,24.0,0
12899,Female,33,Mass Customer,N,No,1.0,VIC,12,medium,1362.99,24.0,0
12900,Female,33,Mass Customer,N,No,1.0,VIC,12,medium,1227.34,24.0,0
12921,Female,28,Affluent Customer,N,Yes,13.0,NSW,10,medium,569.56,61.0,1
12922,Female,28,Affluent Customer,N,Yes,13.0,NSW,10,medium,575.27,61.0,1
12923,Female,28,Affluent Customer,N,Yes,13.0,NSW,10,low,958.74,61.0,1
12924,Female,28,Affluent Customer,N,Yes,13.0,NSW,10,low,1720.7,61.0,1
12925,Female,28,Affluent Customer,N,Yes,13.0,NSW,10,low,1720.7,61.0,1
12926,Female,28,Affluent Customer,N,Yes,13.0,NSW,10,medium,1873.97,61.0,1
12928,Female,36,Affluent Customer,N,No,18.0,NSW,8,high,12.01,65.0,0
12929,Female,36,Affluent Customer,N,No,18.0,NSW,8,medium,1163.89,65.0,1
12930,Female,36,Affluent Customer,N,No,18.0,NSW,8,medium,1469.44,65.0,1
12931,Female,36,Affluent Customer,N,No,18.0,NSW,8,low,1172.78,65.0,0
12932,Female,36,Affluent Customer,N,No,18.0,NSW,8,medium,1555.58,65.0,1
12933,Male,92,Affluent Customer,N,Yes,5.0,NSW,1,medium,1873.97,28.0,1
12934,Male,92,Affluent Customer,N,Yes,5.0,NSW,1,medium,1403.5,28.0,1
12936,Female,28,Mass Customer,N,No,15.0,NSW,9,low,958.74,42.0,0
12937,Female,28,Mass Customer,N,No,15.0,NSW,9,medium,1775.81,42.0,1
12938,Female,28,Mass Customer,N,No,15.0,NSW,9,medium,1765.3,42.0,1
12939,Male,27,Mass Customer,N,No,15.0,NSW,11,medium,1198.46,43.0,1
12940,Male,27,Mass Customer,N,No,15.0,NSW,11,high,1024.66,43.0,0
12941,Male,27,Mass Customer,N,No,15.0,NSW,11,high,1458.17,43.0,0
12942,Male,27,Mass Customer,N,No,15.0,NSW,11,medium,1466.68,43.0,1
12943,Male,27,Mass Customer,N,No,15.0,NSW,11,medium,1292.84,43.0,1
12944,Female,63,High Net Worth,N,No,7.0,NSW,11,medium,1231.15,46.0,1
12945,Female,63,High Net Worth,N,No,7.0,NSW,11,low,1720.7,46.0,0
12947,Female,63,High Net Worth,N,No,7.0,NSW,11,medium,416.98,46.0,1
12948,Female,63,High Net Worth,N,No,7.0,NSW,11,medium,912.52,46.0,1
12949,Female,63,High Net Worth,N,No,7.0,NSW,11,medium,1555.58,46.0,1
12950,Female,63,High Net Worth,N,No,7.0,NSW,11,medium,1873.97,46.0,1
12955,Male,38,High Net Worth,N,No,11.0,NSW,8,medium,1228.07,53.0,1
12956,Male,38,High Net Worth,N,No,11.0,NSW,8,medium,1769.64,53.0,1
12957,Male,38,High Net Worth,N,No,11.0,NSW,8,medium,1280.28,53.0,1
12958,Male,38,High Net Worth,N,No,11.0,NSW,8,medium,1945.43,53.0,1
12959,Male,38,High Net Worth,N,No,11.0,NSW,8,medium,795.34,53.0,1
12960,Male,38,High Net Worth,N,No,11.0,NSW,8,medium,1216.14,53.0,1
12961,Male,81,Mass Customer,N,Yes,13.0,VIC,11,low,363.01,40.0,0
12962,Male,81,Mass Customer,N,Yes,13.0,VIC,11,high,748.17,40.0,0
12963,Male,81,Mass Customer,N,Yes,13.0,VIC,11,medium,1635.3,40.0,1
12964,Male,81,Mass Customer,N,Yes,13.0,VIC,11,high,1129.13,40.0,0
12965,Female,90,Mass Customer,N,Yes,2.0,QLD,8,medium,71.49,36.0,1
12966,Female,90,Mass Customer,N,Yes,2.0,QLD,8,medium,1065.03,36.0,1
12967,Female,90,Mass Customer,N,Yes,2.0,QLD,8,medium,792.9,36.0,1
12968,Female,90,Mass Customer,N,Yes,2.0,QLD,8,high,1129.13,36.0,0
12969,Female,79,Mass Customer,N,Yes,21.0,VIC,4,medium,795.34,33.0,1
12970,Female,79,Mass Customer,N,Yes,21.0,VIC,4,medium,71.49,33.0,1
12971,Female,79,Mass Customer,N,Yes,21.0,VIC,4,medium,2083.94,33.0,1
12972,Female,79,Mass Customer,N,Yes,21.0,VIC,4,medium,1403.5,33.0,1
12973,Female,79,Mass Customer,N,Yes,21.0,VIC,4,high,2005.66,33.0,0
12974,Female,18,Affluent Customer,N,No,9.0,VIC,6,high,1024.66,48.0,0
12975,Female,18,Affluent Customer,N,No,9.0,VIC,6,medium,912.52,48.0,0
12976,Female,18,Affluent Customer,N,No,9.0,VIC,6,medium,1311.44,48.0,0
12977,Female,18,Affluent Customer,N,No,9.0,VIC,6,medium,1071.23,48.0,0
12978,Female,18,Affluent Customer,N,No,9.0,VIC,6,medium,642.7,48.0,0
12979,Female,18,Affluent Customer,N,No,9.0,VIC,6,medium,235.63,48.0,0
12998,Female,66,Mass Customer,N,No,19.0,VIC,8,medium,1292.84,55.0,0
12999,Female,66,Mass Customer,N,No,19.0,VIC,8,medium,1228.07,55.0,0
13000,Female,66,Mass Customer,N,No,19.0,VIC,8,medium,1151.96,55.0,0
13001,Female,66,Mass Customer,N,No,19.0,VIC,8,medium,1992.93,55.0,0
13002,Female,66,Mass Customer,N,No,19.0,VIC,8,low,1073.07,55.0,0
13003,Female,66,Mass Customer,N,No,19.0,VIC,8,low,71.16,55.0,0
13004,Female,66,Mass Customer,N,No,19.0,VIC,8,medium,1061.56,55.0,0
13005,Female,66,Mass Customer,N,No,19.0,VIC,8,medium,1386.84,55.0,0
13013,Male,50,Affluent Customer,N,No,9.0,VIC,10,high,1842.92,54.0,0
13014,Male,50,Affluent Customer,N,No,9.0,VIC,10,medium,2091.47,54.0,0
13015,Male,50,Affluent Customer,N,No,9.0,VIC,10,medium,1812.75,54.0,0
13016,Male,50,Affluent Customer,N,No,9.0,VIC,10,medium,478.16,54.0,0
13017,Male,50,Affluent Customer,N,No,9.0,VIC,10,medium,1362.99,54.0,0
13019,Female,82,Mass Customer,N,No,1.0,QLD,4,medium,1292.84,26.0,0
13020,Female,82,Mass Customer,N,No,1.0,QLD,4,medium,1775.81,26.0,0
13021,Female,82,Mass Customer,N,No,1.0,QLD,4,medium,1163.89,26.0,0
13022,Female,82,Mass Customer,N,No,1.0,QLD,4,medium,1216.14,26.0,0
13023,Female,82,Mass Customer,N,No,1.0,QLD,4,high,1129.13,26.0,0
13024,Female,82,Mass Customer,N,No,1.0,QLD,4,medium,1538.99,26.0,0
13037,Female,77,High Net Worth,N,Yes,8.0,VIC,2,medium,2091.47,28.0,1
13038,Female,77,High Net Worth,N,Yes,8.0,VIC,2,medium,2091.47,28.0,1
13039,Female,77,High Net Worth,N,Yes,8.0,VIC,2,medium,416.98,28.0,1
13040,Female,77,High Net Worth,N,Yes,8.0,VIC,2,medium,1403.5,28.0,1
13041,Female,77,High Net Worth,N,Yes,8.0,VIC,2,low,1057.51,28.0,0
13042,Female,77,High Net Worth,N,Yes,8.0,VIC,2,medium,1228.07,28.0,1
13047,Female,44,High Net Worth,N,Yes,7.0,VIC,4,high,1842.92,57.0,0
